Object Name,Event Display Name,Property Type,Property Group Names,Event Property Name,Property Description,Property Value Type,Property Schema Status,Property Required,Property Is Array,Property First Seen,Property Last Seen
press: Amplitude Study Finds that “N Day” Retention Metric Underestimates the Percentage of Users who Return to Apps by a Factor of 3.5X,,Event Property,,source,,any,LIVE,False,False,2018-07-03,2025-05-14
press: Amplitude Welcomes Erica Schultz to its Board of Directors,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
press: Amplitude Welcomes Erica Schultz to its Board of Directors,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
press: click card,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
press: click card,,Event Property,,title,title of press release or mention,any,LIVE,False,False,2018-07-03,2025-06-07
press: click card,,Event Property,,url,URL of press release/mention (can be internal or external),any,LIVE,False,False,2018-07-05,2025-06-07
press: Die Konsequenzen der Entscheidung des EuGH zu Schrems II für Amplitude-Kunden,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
press: Die Konsequenzen der Entscheidung des EuGH zu Schrems II für Amplitude-Kunden,,Event Property,,path,,any,LIVE,False,False,2018-06-29,2025-06-07
press: Enterprise Demand for Product Analytics Fuels 3x Growth at Amplitude,,Event Property,,[mutiny] audienceSegment,,any,LIVE,False,False,2018-08-07,2020-07-22
press: Enterprise Demand for Product Analytics Fuels 3x Growth at Amplitude,,Event Property,,[mutiny] experienceName,,any,LIVE,False,False,2018-08-07,2020-07-22
press: Enterprise Demand for Product Analytics Fuels 3x Growth at Amplitude,,Event Property,,[mutiny] impressionType,,any,LIVE,False,False,2018-08-07,2020-07-22
press: Enterprise Demand for Product Analytics Fuels 3x Growth at Amplitude,,Event Property,,[mutiny] personalized,,any,LIVE,False,False,2018-08-07,2020-07-22
press: Enterprise Demand for Product Analytics Fuels 3x Growth at Amplitude,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
press: Enterprise Demand for Product Analytics Fuels 3x Growth at Amplitude,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
press: Enterprise Demand for Product Analytics Fuels 3x Growth at Amplitude,,Event Property,,source,,any,LIVE,False,False,2018-07-03,2025-05-14
press: Jennifer Johnson Joins Amplitude as First-Ever Chief Marketing and Strategy Officer,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
press: Jennifer Johnson Joins Amplitude as First-Ever Chief Marketing and Strategy Officer,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
press: New Industry Research Finds Companies That Use Product Intelligence Are 5.5 Times More Likely to See 25%+ Growth Year over Year,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
press: New Industry Research Finds Companies That Use Product Intelligence Are 5.5 Times More Likely to See 25%+ Growth Year over Year,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
pricing,,Event Property,,[mutiny] audienceSegment,,any,LIVE,False,False,2018-08-07,2020-07-22
pricing,,Event Property,,[mutiny] experienceName,,any,LIVE,False,False,2018-08-07,2020-07-22
pricing,,Event Property,,[mutiny] impressionType,,any,LIVE,False,False,2018-08-07,2020-07-22
pricing,,Event Property,,[mutiny] personalized,,any,LIVE,False,False,2018-08-07,2020-07-22
pricing,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
pricing,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
pricing,,Event Property,,source,from url parameter ?ref=,any,LIVE,False,False,2018-07-03,2025-05-14
Pricing Page Experiment,,Event Property,,url,,any,LIVE,False,False,2018-07-05,2025-06-07
Pricing page: tooltip hovered,,Event Property,,feature name,,any,LIVE,False,False,2021-12-14,2022-02-27
Pricing page: tooltip hovered,,Event Property,,plan name,,any,LIVE,False,False,2021-12-14,2022-02-27
Pricing page: tooltip hovered,,Event Property,,product,,any,LIVE,False,False,2021-12-14,2022-03-17
pricing: click learn more,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
pricing: click learn more,,Event Property,,plan,"plan type that user clicked 'Learn more' from (Free, Growth, or Enterprise)",any,LIVE,False,False,2018-06-29,2021-03-16
pricing: click product tab,,Event Property,,[Amplitude] Session Recorded,,,UNEXPECTED,False,False,2023-08-01,2025-06-05
pricing: click product tab,,Event Property,,current tab,,string,LIVE,True,False,2022-11-02,2024-11-07
pricing: click product tab,,Event Property,,destination tab,,string,LIVE,True,False,2022-11-02,2024-11-07
pricing: expand row,,Event Property,,category,"name of the broader category that the row is located within (Analytics, Collaboration, Data Management, Security, Customer Success)",any,LIVE,False,False,2018-06-28,2024-02-13
pricing: expand row,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
pricing: expand row,,Event Property,,row,"name of row that was expanded (ex. ""Core analytics"", ""Behavioral and predictive reports"")",any,LIVE,False,False,2018-06-28,2024-02-13
Pricing: Slider Mode Toggled,,Event Property,,[Amplitude] Session Replay ID,,,UNEXPECTED,False,False,2023-12-15,2025-06-07
Pricing: Slider Mode Toggled,,Event Property,,pageUrl,,string,LIVE,True,False,2021-05-20,2025-06-07
Pricing: Slider Mode Toggled,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
Pricing: Slider Mode Toggled,,Event Property,,slider value selected,,string,LIVE,True,False,2024-06-04,2025-06-07
Pricing: Slider Mode Toggled,,Event Property,,toggle status,,string,LIVE,True,False,2024-06-04,2025-06-07
Pricing: Slider Value Selected,,Event Property,,[Amplitude] Session Replay ID,,,UNEXPECTED,False,False,2023-12-15,2025-06-07
Pricing: Slider Value Selected,,Event Property,,pageUrl,,string,LIVE,True,False,2021-05-20,2025-06-07
Pricing: Slider Value Selected,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
Pricing: Slider Value Selected,,Event Property,,slider value selected,,string,LIVE,True,False,2024-06-04,2025-06-07
Pricing: Slider Value Selected,,Event Property,,toggle status,,string,LIVE,True,False,2024-06-04,2025-06-07
primary-event,,Event Property,,flag_key,,any,UNEXPECTED,False,False,2025-05-30,2025-05-30
primary-event,,Event Property,,test_num,,any,UNEXPECTED,False,False,2025-05-30,2025-05-30
primary-event,,Event Property,,variant,,any,UNEXPECTED,False,False,2019-01-24,2025-06-04
Product Intelligence Hub,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
Product Intelligence Hub,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
Product Summit home,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
Product Summit home,,Event Property,,path,,any,LIVE,False,False,2018-06-29,2025-06-07
Product Summit LP,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
Product Summit LP,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
Product Summit LP,,Event Property,,source,,any,LIVE,False,False,2018-07-03,2025-05-14
Product Summit LP: click link,,Event Property,,link title,,any,LIVE,False,False,2018-06-29,2021-02-16
Product Summit LP: click link,,Event Property,,path,,any,LIVE,False,False,2018-06-29,2025-06-07
Product Summit LP: click link,,Event Property,,url,,any,LIVE,False,False,2018-07-05,2025-06-07
Product Summit NAMER Recordings,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
Product Summit NAMER Recordings,,Event Property,,path,,any,LIVE,False,False,2018-06-29,2025-06-07
product-experience,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product-experience,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product-summit-2020,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product-summit-2020,,Event Property,,path,,any,LIVE,False,False,2018-06-29,2025-06-07
product-summit-emea-reg,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product-summit-emea-reg,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product-summit-namer-reg,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product-summit-namer-reg,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product: accounts,,Event Property,,[mutiny] audienceSegment,,any,LIVE,False,False,2018-08-07,2020-07-22
product: accounts,,Event Property,,[mutiny] experienceName,,any,LIVE,False,False,2018-08-07,2020-07-22
product: accounts,,Event Property,,[mutiny] impressionType,,any,LIVE,False,False,2018-08-07,2020-07-22
product: accounts,,Event Property,,[mutiny] personalized,,any,LIVE,False,False,2018-08-07,2020-07-22
product: accounts,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product: accounts,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product: accounts,,Event Property,,source,from url parameter ?ref=,any,LIVE,False,False,2018-07-03,2025-05-14
product: behavioral platform,,Event Property,,[mutiny] audienceSegment,,any,LIVE,False,False,2018-08-07,2020-07-22
product: behavioral platform,,Event Property,,[mutiny] experienceName,,any,LIVE,False,False,2018-08-07,2020-07-22
product: behavioral platform,,Event Property,,[mutiny] impressionType,,any,LIVE,False,False,2018-08-07,2020-07-22
product: behavioral platform,,Event Property,,[mutiny] personalized,,any,LIVE,False,False,2018-08-07,2020-07-22
product: behavioral platform,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product: behavioral platform,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product: behavioral platform,,Event Property,,source,,any,LIVE,False,False,2018-07-03,2025-05-14
product: engage,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product: engage,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product: engage,,Event Property,,source,,any,LIVE,False,False,2018-07-03,2025-05-14
product: govern,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product: govern,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product: govern,,Event Property,,source,,any,LIVE,False,False,2018-07-03,2025-05-14
product: growth engine,,Event Property,,[mutiny] audienceSegment,,any,LIVE,False,False,2018-08-07,2020-07-22
product: growth engine,,Event Property,,[mutiny] experienceName,,any,LIVE,False,False,2018-08-07,2020-07-22
product: growth engine,,Event Property,,[mutiny] impressionType,,any,LIVE,False,False,2018-08-07,2020-07-22
product: growth engine,,Event Property,,[mutiny] personalized,,any,LIVE,False,False,2018-08-07,2020-07-22
product: growth engine,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product: growth engine,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product: growth engine,,Event Property,,source,,any,LIVE,False,False,2018-07-03,2025-05-14
product: insight,,Event Property,,[mutiny] audienceSegment,,any,LIVE,False,False,2018-08-07,2020-07-22
product: insight,,Event Property,,[mutiny] experienceName,,any,LIVE,False,False,2018-08-07,2020-07-22
product: insight,,Event Property,,[mutiny] impressionType,,any,LIVE,False,False,2018-08-07,2020-07-22
product: insight,,Event Property,,[mutiny] personalized,,any,LIVE,False,False,2018-08-07,2020-07-22
product: insight,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product: insight,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product: insight,,Event Property,,source,from url parameter ?ref=,any,LIVE,False,False,2018-07-03,2025-05-14
product: portfolio,,Event Property,,[mutiny] audienceSegment,,any,LIVE,False,False,2018-08-07,2020-07-22
product: portfolio,,Event Property,,[mutiny] experienceName,,any,LIVE,False,False,2018-08-07,2020-07-22
product: portfolio,,Event Property,,[mutiny] impressionType,,any,LIVE,False,False,2018-08-07,2020-07-22
product: portfolio,,Event Property,,[mutiny] personalized,,any,LIVE,False,False,2018-08-07,2020-07-22
product: portfolio,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product: portfolio,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product: portfolio,,Event Property,,source,from url parameter ?ref=,any,LIVE,False,False,2018-07-03,2025-05-14
product: product intelligence,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product: product intelligence,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product: query,,Event Property,,[mutiny] audienceSegment,,any,LIVE,False,False,2018-08-07,2020-07-22
product: query,,Event Property,,[mutiny] experienceName,,any,LIVE,False,False,2018-08-07,2020-07-22
product: query,,Event Property,,[mutiny] impressionType,,any,LIVE,False,False,2018-08-07,2020-07-22
product: query,,Event Property,,[mutiny] personalized,,any,LIVE,False,False,2018-08-07,2020-07-22
product: query,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product: query,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product: query,,Event Property,,source,from url parameter ?ref=,any,LIVE,False,False,2018-07-03,2025-05-14
product: scale,,Event Property,,[mutiny] audienceSegment,,any,LIVE,False,False,2018-08-07,2020-07-22
product: scale,,Event Property,,[mutiny] experienceName,,any,LIVE,False,False,2018-08-07,2020-07-22
product: scale,,Event Property,,[mutiny] impressionType,,any,LIVE,False,False,2018-08-07,2020-07-22
product: scale,,Event Property,,[mutiny] personalized,,any,LIVE,False,False,2018-08-07,2020-07-22
product: scale,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product: scale,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product: scale,,Event Property,,source,from url parameter ?ref=,any,LIVE,False,False,2018-07-03,2025-05-14
product: taxonomy,,Event Property,,[mutiny] audienceSegment,,any,LIVE,False,False,2018-08-07,2020-07-22
product: taxonomy,,Event Property,,[mutiny] experienceName,,any,LIVE,False,False,2018-08-07,2020-07-22
product: taxonomy,,Event Property,,[mutiny] impressionType,,any,LIVE,False,False,2018-08-07,2020-07-22
product: taxonomy,,Event Property,,[mutiny] personalized,,any,LIVE,False,False,2018-08-07,2020-07-22
product: taxonomy,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
product: taxonomy,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
product: taxonomy,,Event Property,,source,from url parameter ?ref=,any,LIVE,False,False,2018-07-03,2025-05-14
Progress bar clicked,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
qa-event,,Event Property,,[mutiny] audienceSegment,,any,LIVE,False,False,2018-08-07,2020-07-22
qa-event,,Event Property,,[mutiny] experienceName,,any,LIVE,False,False,2018-08-07,2020-07-22
qa-event,,Event Property,,[mutiny] impressionType,,any,LIVE,False,False,2018-08-07,2020-07-22
qa-event,,Event Property,,[mutiny] personalized,,any,LIVE,False,False,2018-08-07,2020-07-22
